date,btc_price,sth_cost_basis,ratio,rolling_std,lower_1sd,lower_2sd,zone
2010-09-13,0.0621824198330189,0.0561135116216805,1.108154133219379,,,,
2010-09-14,0.06199,0.0561657138750952,1.1036982479713018,,,,
2010-09-15,0.0604,0.0561215634691977,1.076235162855905,,,,
2010-09-16,0.0618747945205479,0.0562241125944741,1.1005028210374843,,,,
2010-09-17,0.0597976861530533,0.0562937506739608,1.062243773725194,,,,
2010-09-18,0.061,0.0563451038810202,1.0826140302946143,,,,
2010-09-19,0.0627,0.0564286598739391,1.1111374989246776,,,,
2010-09-20,0.0621,0.0564806734905633,1.0994911385108672,,,,
2010-09-21,0.06265,0.0565384122349859,1.1080962043930949,,,,
2010-09-22,0.0622,0.0566053769294553,1.098835541321755,,,,
2010-09-23,0.06231,0.0566763201290919,1.0994009466047945,,,,
2010-09-24,0.0622,0.0567741756668527,1.095568526877179,,,,
2010-09-25,0.06202,0.0568493878982085,1.0909528192467035,,,,
2010-09-26,0.06202171,0.0569266657555104,1.0895018911940475,,,,
2010-09-27,0.0622009295539808,0.0570274679986137,1.090718766533574,,,,
2010-09-28,0.0619,0.0571966749650232,1.0822307422215183,,,,
2010-09-29,0.0619004290909091,0.0572533987186509,1.0811660176733644,,,,
2010-09-30,0.0619,0.0572819172715302,1.0806202541472025,,,,
2010-10-01,0.06197,0.0573768216087348,1.0800528551857942,,,,
2010-10-02,0.0614,0.0579943261592828,1.0587242591863804,,,,
2010-10-03,0.06111,0.0580181616365709,1.053290870931012,,,,
2010-10-04,0.0612998286895566,0.0580123810304715,1.0566680353519422,,,,
2010-10-05,0.0614,0.0580844956459629,1.0570807117659382,,,,
2010-10-06,0.06281,0.0581697929066819,1.0797700466419418,,,,
2010-10-07,0.067,0.0584242878579811,1.1467833405665964,,,,
2010-10-08,0.0835642648639761,0.0595024285582098,1.4043841047971206,,,,
2010-10-09,0.0938,0.061193310492564,1.5328472874726764,,,,
2010-10-10,0.0965,0.0620831617008989,1.5543667132307597,,,,
2010-10-11,0.095,0.0627540564262765,1.5138463616548206,,,,
2010-10-12,0.0949,0.0630492578353086,1.5051723566340613,,,,
2010-10-13,0.105,0.063764135822087,1.646693688329255,,,,
2010-10-14,0.102,0.064353011235387,1.585007415222729,,,,
2010-10-15,0.105,0.0656956432698262,1.5982795018650218,,,,
2010-10-16,0.101,0.066317072993789,1.5229863961194319,,,,
2010-10-17,0.102,0.066628210361156,1.5308830816123138,,,,
2010-10-18,0.1024,0.0670245589406334,1.5277981924610677,,,,
2010-10-19,0.097,0.0672173210791253,1.443080420979822,,,,
2010-10-20,0.099,0.0676112025591503,1.4642543876273892,,,,
2010-10-21,0.107,0.0690639703470904,1.5492882824757526,,,,
2010-10-22,0.103781247567961,0.0692569378949606,1.4984960456288456,,,,
2010-10-23,0.104995,0.0698555287924512,1.5030306378748088,,,,
2010-10-24,0.11501,0.0709929425623144,1.6200201857959249,,,,
2010-10-25,0.132,0.072104916991851,1.8306657230451857,,,,
2010-10-26,0.1503,0.0737851804948425,2.036994407169686,,,,
2010-10-27,0.1877,0.0770808936277807,2.4351040986420416,,,,
2010-10-28,0.1731,0.0806005262901857,2.1476286566267433,,,,
2010-10-29,0.19,0.0821347087959861,2.3132729486134767,,,,
2010-10-30,0.1989,0.0837213401978629,2.37573836646582,,,,
2010-10-31,0.1925,0.0853801478633244,2.254622471586157,,,,
2010-11-01,0.194901785714286,0.0862460829811991,2.259833478545025,,,,
2010-11-02,0.1938,0.0876695140507023,2.210574589108807,,,,
2010-11-03,0.1931,0.0886826182972183,2.177427817397414,,,,
2010-11-04,0.23,0.0943754969086589,2.437073260897423,,,,
2010-11-05,0.26039,0.096752963726726,2.691287067292934,,,,
2010-11-06,0.39,0.1102922318142928,3.5360604603293537,,,,
2010-11-07,0.34,0.1132743488506857,3.0015621669843027,,,,
2010-11-08,0.243,0.1175139525482963,2.067839560584357,,,,
2010-11-09,0.215686519668737,0.1183706369907032,1.8221285713422068,,,,
2010-11-10,0.232668329177057,0.119195988880756,1.9519811980403052,,,,
2010-11-11,0.2231,0.1203599525643693,1.853606579652685,,,,
2010-11-12,0.2682,0.1216247124364642,2.205143959868399,,,,
2010-11-13,0.276,0.1234969268195932,2.234873426471465,,,,
2010-11-14,0.27904,0.1252918779191169,2.227119623668953,,,,
2010-11-15,0.2682,0.1284133088766637,2.088568563073134,,,,
2010-11-16,0.224119052,0.1290661439929885,1.7364666291740711,,,,
2010-11-17,0.232562394352193,0.1299601772755796,1.7894896669696454,,,,
2010-11-18,0.2678,0.131300407236624,2.0395976344337017,,,,
2010-11-19,0.276929090909091,0.133015617186112,2.0819291506321322,,,,
2010-11-20,0.28301,0.1346597991548203,2.1016665833180053,,,,
2010-11-21,0.27675,0.1362032692997229,2.031889553186834,,,,
2010-11-22,0.284791867824497,0.1372126148164375,2.075551640827561,,,,
2010-11-23,0.28295,0.1383171859020734,2.045660473459347,,,,
2010-11-24,0.282951447028169,0.139480816111205,2.0286047566754846,,,,
2010-11-25,0.28,0.1411211427071049,1.98411091795888,,,,
2010-11-26,0.2844,0.1432997494200214,1.9846510629017504,,,,
2010-11-27,0.283,0.1444119658779978,1.959671404508711,,,,
2010-11-28,0.27,0.1451953597677635,1.8595635592753004,,,,
2010-11-29,0.2299,0.1453745387290641,1.5814323609202763,,,,
2010-11-30,0.2082,0.1456157276696853,1.4297906093789596,,,,
