,binance-cex,okx,bitfinex,robinhood,gemini,bybit,crypto-com,htx,kucoin,bitstamp,deribit,bitkub,gate,bitget,mexc,bitmex,swissborg,korbit,phemex,probit-global,woo-x,bake.io,bingx,coinsquare,toobit,coinw,coindcx,fastex,nbx,okcoin,bitvenus,coinstore,coin8,exmo,flipster,nonkyc,bitrue,latoken,bitmart,btse,hashkey-exchange,biconomy.com,pionex,bitunix,blofin,backpack,hotcoin,ourbit,indodax,tothemoon,hashkey-global,p2pb2b,orangex,bigone,arkham-exchange,hibt,lbank,tradeogre,bitomato,zoomex,coinex,nexo,poloniex,cex.io,bitlo,valr,bitkan,voyager,gate-us,levex,weex,bydfi,osl-exchange,byte-exchange,grovex,bitvavo,sclite,webot,niza,websea
2025-08-16,65360214645.49809,11806936390.368198,19194511954.50811,16502527325.12422,7427617352.13132,7454781682.583791,2794428793.0521803,1132522085.3025901,1145134372.7353802,1136837572.48055,4017270738.68251,788011720.93616,2366612880.29325,2337927788.56095,434187944.21264,5766424876.12742,627630736.86773,703281064.89878,237359664.86451998,6519314.6296999995,22919878.33765,1.40861,257439574.65444002,0.7043,57108171.99113,122900.30261,72380727.92689,0.0,1688995.79026,27000729.339110002,12314533.83268,,52330105.108550005,235440.35316,18621755.92196,124711.91189,11249848.42719,13.37949,31253.47868,2347915.15537,926089979.4153,0.0,219897369.21771002,14076142.10622,23407793.00093,89646912.72345999,10781.78699,34710562.21496,463504961.90002,1682010.65574,5585096.91341,4320259.73994,45572536.31172,70288579.00635,4140730.52457,0.0,3807351.4533,0.0,2004567.61741,1990427.333,196294769.44944,747888.2339900001,,,,,,0,,,,,,,,,,,,
2025-08-17,65210768929.45375,11726370994.74847,19193615681.36832,16515461221.68517,7403182709.25983,7427459966.78913,2826206213.90651,1131316123.89646,1148908484.19505,1137728571.73409,4009389899.0043,790583124.9446,2354948005.25079,2305379729.97293,434684867.73837,5770944325.808741,626080600.5601699,703832253.7985101,237169479.76207,6517946.27336,22703478.99844,1.40971,256964071.26925,0.70444,57119361.65885,309181.88318,72437433.1792,0.0,1687465.79674,27016002.64511,12283696.67355,,52191015.27395,234952.35243,18572243.43807,122986.46876,11158405.40901,13.387609999999999,31240.88881,2349755.33967,928209143.06443,0.0,219226336.99731,14078900.15901,23414138.321420003,88230512.14243,10788.69555,34735823.07728,462345103.70373,1674193.70158,5582191.90413,4308780.32022,45608253.89964,70343667.8227,3749154.95571,0.0,3714263.68619,0.0,2006138.70224,1990341.45899,199321920.02054,747792.0534999999,,,,,,0,,,,,,,,,,,,
2025-08-18,65128403818.15528,11701782689.5312,19177828236.87054,16495076276.01845,7391399826.35872,7405269627.5572405,2773743315.06771,1129843641.87694,1142967418.5785398,1130028551.4552,4005403909.4476,791002268.516,2297474211.65036,2290417986.9919596,434268221.33250004,5763821279.683411,622585380.66555,702963466.27379,236803317.14542,6513233.61286,22540191.13018,1.40797,256615164.69739002,0.70399,56766157.36469,121595.75071,72347852.18350999,0.0,1664957.15905,26978179.44494,12275711.71572,,52157230.69805,234662.35199,18389114.88925,171971.64811,11057314.8773,13.360959999999999,31203.63147,2346855.04919,929674878.78497,0.0,218972230.30511,14069786.59328,23655703.09266,87401731.28706001,10763.99826,34668236.1868,462144464.75738,1670157.78875,5578542.92347,4305989.31604,45551959.8752,70256842.83915,3828778.7607,0.0,3681903.25845,0.0,2003662.53594,1982389.6055,198955364.94706,747298.6864499999,,,,,,0,,,,,,,,,,,,
2025-08-19,64531477045.497894,11570824928.01228,19042974274.44986,16352522242.18355,7341791285.14762,7460394856.31748,2807837234.96756,1123362121.80782,1138407355.87611,1126503295.45778,3960966370.54402,780902896.40119,2302193984.47463,2298025738.5087404,430598392.22721,5691196249.10877,623715114.10269,698633021.13383,234443756.71962002,6450922.42011,21252797.1364,1.3958,259216803.44805,0.6979,56589068.71032,114725.0867,71722768.5508,0.0,1644846.95783,25508132.38865,12168816.11173,,51706470.719009995,232634.34895,18147095.26144,175898.60715,10946373.852850001,13.26214,30937.8904,2326573.01785,1164406732.12419,0.0,217147075.05827,13948192.43994,23392381.72735,86635814.53763999,10681.82414,34412074.01371,463087179.29868,71861.87606,5530911.83464,4268782.54023,45158289.93875,69649667.81223,3921427.6328,0.0,3573304.38528,0.0,1986346.44887,1597070.93768,199037854.29707,740694.47907,,,,,,0,,,,,,,,,,,,
2025-08-20,63030855211.72191,11330361872.1449,18673376395.702892,15890416611.79369,7129516395.57442,7191858593.80213,2713548095.74794,1090452873.20756,1123785939.89885,1094670678.70011,3850636682.34377,755686079.37882,2232087960.00869,2254536122.55448,419299658.35899,5530368837.2994795,604524741.0083499,680585828.16995,228656779.06263,6257422.59636,20498852.91398,1.359,252132701.09888,0.67818,54989919.24076,178255.87259,69831685.22844,0.0,1560667.28042,24775213.365360003,11845900.68197,,50245300.8578,226060.33909,17702259.94243,179610.5481,10158974.28961,3004.2617600000003,30043.20024,2265226.87372,1144325387.6086,0.0,211752939.78407001,13554030.72196,23413923.14372,85035828.65818,10405.15724,33452191.74996,451276437.94339997,57724.41874,5249677.99921,4148162.9066,43967574.26312,67813173.14718,3908591.98274,0.0,3439217.31813,0.0,1930214.32049,1295736.27028,194180616.72822002,719834.0128400001,,,,,,0,,,,,,,,,,,,
2025-08-21,63428401329.27647,11442240923.57896,19050675130.086388,16055464378.77808,7192338211.07483,7259153611.58615,2766083558.84204,1105426063.0181599,1144482752.20485,1116026547.96456,3875663527.93692,766605158.7706299,2265951797.60851,2250445977.31914,423530453.13208,5587810694.46192,609320461.58224,688172774.4081299,230630686.97084,6294675.328919999,20877508.901660003,1.37045,254843995.35448,0.68522,55561078.80183,191359.67194,70419839.24094,0.0,1562291.9757,25050881.18516,11959111.68498,,50767201.17899,228580.34287,17472072.75343,236126.88154,10247091.54319,3026.24269,30343.974860000002,2286028.95716,927951317.05182,0.0,213336978.79464,13694811.32947,24468402.886180002,88416934.29554,10487.83178,34115857.887260005,458946512.41555,493407.96725,5297875.79432,4194387.07242,44371338.30051,68679242.73729,3967093.21539,0.0,3557868.39563,0.0,1950262.72898,1286524.06913,198093675.29662,727849.43799,,,,,,0,,,,,,,,,,,,
2025-08-22,63212877556.62715,11385689089.95248,18874665418.90112,15836853409.73146,7093442196.12812,7158616940.17536,2722054042.69024,1088927390.04151,1128618894.94185,1090979562.21871,3841403765.90507,756689666.58854,2213757025.00709,2302079063.9057,417935722.28384,5511727146.30876,601610641.42951,676602245.8961799,227180619.86383998,6193651.20174,20897647.264140002,1.35179,251193824.25491,0.67589,54804559.96242,154958.91226,69460935.89692001,0.0,1648893.74007,24673775.284700003,11773339.40232,,50154829.741189994,337947.33795,17230866.59143,188568.63244,9678380.762810001,2983.82607,29868.04025,2253205.66974,921374735.0618,0.0,209943008.22821,13508342.97795,24986047.73207,88983509.78396,10338.62191,33807651.71091,452777460.80377,473305.55063,5221806.26331,4134164.74077,43734245.23767,67693126.06134,3938362.4195,0.0,2909991.90529,0.0,1923707.98008,1714914.34729,195277648.47455,718467.31932,,,,,,0,,,,,,,,,,,,
2025-08-23,65289465955.39232,11863649345.56906,19685679401.28806,16414380008.34465,7368263943.7213,7467665657.84277,2820575661.92173,1128832369.10707,1168634127.92334,1131471582.05523,3995778997.9606,785715001.5123501,2304080791.0749,2265289260.90137,431584630.81891996,5716296481.361251,624371112.53169,701652321.7763001,236523522.20402998,6458370.14534,21426424.34723,1.40108,260554701.98981002,0.70054,56803131.9189,201374.48042,72032553.3112,0.0,1807588.74483,25579666.121680003,12204560.52575,,52011854.01082,350271.35027,17860940.95066,150048.84481,10077145.99634,3098.628,30936.548069999997,2335373.8993,963155082.17746,0.0,218171942.30424,14000955.18892,26863971.65199,93712674.81752001,10730.65604,35028901.67884,470133609.20672,458355.06298,5882438.02359,4284935.40812,45329113.18534,70161707.96557,4261679.9218,0.0,2658752.486,0.0,1995106.95446,1774006.12888,203790393.30445,743810.13619,,,,,,0,,,,,,,,,,,,
2025-08-24,64633960701.35083,11587847625.0414,19454642063.97554,16221112767.01198,7270351962.08234,7384305486.186179,2802698682.74041,1113452947.33839,1162757825.1128,1117515829.72933,3957320709.50973,776779198.2590101,2299653456.68813,2242494311.2209897,427440660.13678,5639915478.17885,617195177.3087,694788343.3295699,233670280.0251,6382517.16863,20603010.87047,1.38467,257160387.76931998,0.69233,56137589.94313,199015.04767,71150072.44173999,0.0,1785098.44386,25223293.79623,12058496.58768,,51374753.9206,346167.34617,17605920.0907,141815.42516,9966140.74613,3046.26314,30503.93909,2308011.15878,951073130.29758,0.0,215411360.32647002,13821801.67305,26583797.70006,95840709.42162001,10564.49836,34616491.53198,465171982.07324,417915.38287,5810371.25264,4234706.06032,44749090.61625,69334321.53072001,4209474.31818,0.0,3120185.87794,0.0,1970498.98458,1685546.81142,201250108.69068,757802.7590900001,,,,,,0,,,,,,,,,,,,
2025-08-25,63312968813.51772,11493189066.43824,19057511589.60349,15950781974.20708,7143038879.02892,7251329082.1769705,2790513149.9102197,1085168399.10082,1134539704.78245,1089885183.29104,3858889667.78517,766997592.74747,2304721827.99375,2196407857.41238,420260987.95524997,5540201971.1997,602551887.60252,686613474.89502,229555273.79787,6224766.0401800005,20125803.50468,1.36159,253180117.65752,0.67522,55202036.42017,136323.46132,69964796.10754,0.0,1745803.96581,24618341.84217,11858720.0724,,50104511.81615,337608.33761,17140212.79725,135476.15349,9939592.36617,3007.78622,29937.185390000002,2250945.44337,928029297.42187,0.0,211575150.14429,13494792.54469,25325322.19168,94548869.99096,10419.37844,33764247.26364,455614464.52247,389874.77934,5713537.88479,4130054.2872,43690374.72207,67617423.74626,3935406.26515,0.0,3005156.23252,0.0,1937659.89639,1627144.05706,197984846.50643,748374.5292,,,,,,0,,,,,,,,,,,,
2025-08-26,61358459406.546394,11144034364.519981,18669580153.506413,15435143207.69208,6929073452.83679,7036950248.6454,2666145914.0478,1061469623.70558,1103093346.3947399,1063369587.24404,3744783237.57395,744304351.19152,2281176787.1715302,2135514026.99728,405973522.30543,5347574131.53894,589144360.0456901,664417496.16106,220763461.11051002,6061914.751569999,20112410.36187,1.31758,244436409.07051998,0.65879,53257953.28042,262123.77057,67703478.81308,0.0,1862107.73456,24014607.36172,11434970.837960001,,48885489.12307,329394.32939,16463118.94504,185959.45577,9721063.85844,2921.77514,28904.02689,2196179.95833,919528336.47916,0.0,204319354.27560002,13166464.3476,25194185.817640003,94433997.06333,10102.51673,32927051.35259,447036625.91543,351106.08237,5512319.58254,4029554.69998,42627388.24673,65665778.05033,3942821.58525,0.0,2685931.2912,0.0,1875021.42759,1570494.53793,195788147.96913,724548.12471,,,,,,0,,,,,,,,,,,,
2025-08-27,62777816942.18629,11380435825.99473,19108929244.99545,15712286513.79694,7030377406.14522,7178842501.27679,2742569399.48605,1079770512.42425,1127173831.17472,1082458582.32211,3805470905.62321,758081625.86635,2312132195.56855,2175213148.61077,414120008.31339,5474188925.919661,602076473.68612,675158594.27341,225939261.75134,6149158.5596199995,20293598.794600002,1.34123,258969444.26278,0.66944,54281078.11598,322152.29536,68797456.23322,0.0,1929502.53926,24436900.234419998,11684063.04304,,50010507.69215,335307.33531,16654918.04225,201499.74123,9771671.47024,2955.19561,29383.50284,2231683.51419,942555951.7908,0.0,208102899.25769,13379314.07362,26030794.02991,94915266.00636,10266.34367,33529530.23939,457292761.4092,279834.21513,5628054.81425,4101874.25784,43316504.75284,65204367.05712,4003482.27856,0.0,2673937.00673,0.0,1905333.11846,1565494.81897,201207581.47018,736633.57528,,,,,,0,,,,,,,,,,,,
2025-08-28,62273386426.175606,11348388310.29758,19128403768.007393,15666176859.27265,7003712974.41578,7142779458.4346,2756627963.6839995,1072987983.97767,1127128810.69021,1078098819.1295,3791178982.92518,750392484.8296801,2304156897.03598,2180049265.43569,413052650.80981,5458124236.16527,600560610.7720801,676030929.0222,225132541.57835,6126948.20157,20327476.32991,1.33729,258110029.03616,0.66865,54157505.26375,374570.56941,68715913.12572001,0.0,1927127.67814,24335473.74605,11639694.487399999,,49639224.060990006,334323.33432,16700454.97703,192803.51367,9787928.54567,2947.99539,29248.71496,2226603.00535,944857206.79947,0.0,208042984.43091,13348855.57761,26507711.322130002,95057322.85581,10217.99336,33430363.422810003,456440156.66871005,260475.38042,5611538.58901,4085342.26464,43265257.77887,65055925.19186,4056437.63342,0.0,1728276.13336,0.0,1900995.55819,1520374.3258,202077954.96515998,732729.68542,,,,,,0,,,,,,,,,,,,
2025-08-29,62723979415.72437,11457573471.899809,19273667069.58737,15814779227.45207,7079351487.12011,7192493099.299669,2731144552.03617,1086694618.72434,1124341966.12468,1088210176.88785,3812474272.07219,757811708.90208,2317399989.84199,2224218325.94323,417529621.7741,5503281679.296309,605903384.61613,682449263.6060799,227119272.89366,6231561.76121,20634778.536650002,1.34999,260294270.24291,0.67418,54731583.86858,108538.30283,68268473.54238999,0.0,805740.78555,24560162.86129,11755084.96408,,49937563.76917,337497.3375,17020499.44925,170328.31904,10401991.47349,2980.8252500000003,29533.93503,2247485.0968,954430468.77257,0.0,209635913.45626,13474047.19111,26967977.36846,94673819.66795999,10327.1914,44961758.8632,461141401.85015,696542.17083,5664919.79221,4128661.2157300003,43623210.12739,65745529.64995,4128602.10374,0.0,1598273.85651,0.0,1918823.95553,1531037.59741,204458123.95268,741492.51543,,,,,,0,,,,,,,,,,,,
2025-08-30,60540140975.642975,11011187476.50858,18007845726.653778,15223412767.19241,6788211813.46667,6893810518.56757,2664544696.8057,1044774336.03646,1093602037.77664,272004951.41788,3626978135.72526,730122968.743,2239678164.63379,2208124295.69353,401175382.06367004,5303893451.20924,584889297.45173,656928676.72226,218286987.35735002,5982664.02108,19635196.86371,1.2995,250851605.92816,0.64909,52684847.69017,260781.84481,65728300.02143,0.0,740540.99026,23615863.43571,11319961.21223,,48128338.76214,324546.32455,16435940.47593,154605.0544,10433786.3418,2867.65586,28407.86443,2166056.94136,908068042.46557,0.0,202332139.11956,12985871.84767,25943896.42572,87250888.17475,9936.66797,43343264.04836,445732598.36837,639126.09674,5447527.51105,3970231.1202499997,42042706.86183,63474235.55126,3929886.6268,0.0,3498147.02861,0.0,1849303.45213,1444871.11985,197931700.96229,714661.3730100001,,,,,,0,,,,,,,,,,,,
2025-08-31,60966595389.95639,11088394536.063309,18130640097.273148,15301011517.30775,6829532734.42151,6938814623.90007,2471327525.22821,1050397069.24577,1103260312.73894,420330405.8387,3646778754.45322,736335409.43495,2270402619.30885,2264242362.06073,403137724.55741,5326961947.930969,587711179.45738,660276974.35625,219544987.03091002,6014250.35105,19747993.81489,1.30516,251921520.16587,0.65258,52953399.71548,262377.6517,66130352.49306,0.0,752180.00185,23735990.46853,11374009.05133,,48373619.40309,326289.32629,16536517.21323,171306.51047,11236668.444149999,2881.15993,28521.01595,2177098.04719,923294048.87664,0.0,203056179.84679002,13052065.11458,25758165.10501,85445318.21829,9984.51562,43564069.9653,449359693.31493,620731.55001,5479566.9833,3994520.10954,42257012.38936,64948009.376219995,3904179.42154,0.0,3274406.41032,0.0,1858729.96107,1449764.86297,199940092.18328997,717085.68087,,,,,,0,,,,,,,,,,,,
2025-09-01,60708146704.15232,11128004853.18403,18073324059.13454,15211885416.6318,6774296410.53857,6873637410.20545,2481717485.04138,1043142318.24735,1106386714.3919199,417020869.76334006,3630831349.10738,729882430.07628,2253498405.70826,2253203459.5055,399184170.31503,5288955252.81289,583267403.3647101,655078633.75938,219228593.71048,5956304.13549,19483651.08188,1.29852,250689072.44602,0.64926,52536462.96604,180273.2654,65804995.07772,0.0,755988.31726,23548985.1722,11317267.56518,,47992814.3627,323961.32396,16253701.49656,135951.74792,11669943.59138,2867.78724,28282.67529,2159956.33036,916372662.67353,0.0,202000665.03341,12976038.78991,25927378.79312,83355020.32749,9927.14036,43218231.03131,445941242.01812,596406.91575,5447637.64495,3963081.40178,42010871.62042,64436632.73564,3865885.16247,0.0,3100695.95254,0.0,1844094.9644,1439803.58466,198580819.29908,718865.5922300001,,,,,,0,,,,,,,,,,,,
2025-09-02,61501404422.170845,11177656208.48261,18278602105.77108,15322801021.41622,6819095561.74651,6936652292.84348,2562454367.0244503,1066706857.3822,1098896316.53949,421276539.34990996,3637929938.75292,737963722.7823,2284281305.7719502,2154409619.05127,404267904.65782005,5342928680.35584,590535753.34137,656854426.20838,220094767.0377,6066396.53467,19288802.97894,1.30799,252693365.1411,0.65399,53028808.34578,181737.64208,66279239.53119,0.0,761462.15264,23769531.66591,11411863.68081,,48482540.1933,326997.327,16385731.8414,108789.01645,12240727.84921,2888.40159,28526.312759999997,2181998.53799,925875531.44774,0.0,203367592.99664,13070651.99206,26653130.25617,83387819.08331,10008.86,43621891.97133,451130186.73633003,557397.11114,5487357.23601,4000204.32977,42352129.87894,64483318.308759995,3966206.39926,0.0,3092838.87801,0.0,1862913.82826,1604715.47153,200479634.30391002,725177.88784,,,,,,0,,,,,,,,,,,,
2025-09-03,62754140678.54222,11362226480.92678,18716489818.19902,15626307727.03038,6926586948.94069,7092396674.791019,2582526246.6837897,1086814594.98362,1119451850.04415,429266539.68764,3738869901.04991,754175936.9572201,2263293883.38785,2214179717.94524,413038533.93879,5471789056.0392,601627054.1556001,671317164.3308401,223992594.31975,6180526.70384,11601179.546980001,1.33637,258131012.34788,0.66695,54241184.51801,357118.82002,67536408.87093,0.0,771259.43995,24239885.94106,11618526.449420001,,49624312.27317,333474.33347,16235793.32343,115702.99062,13080645.61719,2946.22758,29163.34305,2223382.68282,945269681.04901,0.0,207815475.93853,13329549.2081,27424126.63043,83903573.88385999,10206.35326,45185567.73813,461010834.5787,503184.98502,5612804.9625,4079448.49634,43284669.51143,65957572.84487,4090438.52013,0.0,2986505.82717,0.0,1898246.15975,1631016.98105,202774308.24966002,1067473.1420500001,,9489.19696,,,,0,,,,,,,,,,,,
2025-09-04,62937805716.02018,11438714820.44902,18719537418.73578,15699267325.82897,6944930395.74961,7356889253.22565,2603022581.29852,1102975215.2398,1119654608.1877701,431270797.92870003,3753201236.42834,758744731.78363,2222655686.03476,2256160275.2666297,414041367.16106004,5493874289.87387,604313535.30915,672437143.28134,225520593.95528,6202114.70617,11610842.948619999,1.34012,258899732.76457998,0.67304,54572982.49132,435408.87516,67851773.35463001,0.0,896564.79779,24350910.388150003,11722797.906440001,,49856028.15462,335031.33503,16369903.41205,98325.67701,13347913.46865,2960.82955,29224.23617,2233763.72253,958164116.63175,0.0,208729160.25178,13391785.26883,28117282.04297,84520870.71084,10255.4374,45461922.390319996,463711467.09228,447335.0362,5647143.52224,4098496.42185,43356881.15658,66067609.68376,4084484.96622,0.0,1861409.168,0.0,1907109.12739,1611558.89852,202780002.5181,1158495.74198,,9435.11157,,,,0,,,,,,,,,,,,
